participantId,participantCodename,invitationId,invitationNotes,startTime,endTime,openingTime,closingTime,responseCount,responseId,sendTime,receiveTime,manualSend,deviceInfo,appVersion,timeZone,ipHash,consumptionCount,consumptionId,productId,nevoCode,productName,unitId,unitName,unitWeight,quantity,totalWeight,momentId,momentName,consumptionTime,selectionTime,collectionId,collectionName,productGroupCode
13662,PV045,563172,,2023/11/8 17:30,2023/11/8 19:30,2023/11/8 19:30,2023/11/8 21:00,1,125443,2023/11/8 19:50,2023/11/8 19:50,1,android_30,2.2.0,Europe/Amsterdam,a525baed197c1311d0ff,5,528580,47301,147,Appel zonder schil,172895,Stuks (klein),68,1,68,3,Avondmaaltijd,,2023/11/8 19:50,,,6
13662,PV045,563172,,2023/11/8 17:30,2023/11/8 19:30,2023/11/8 19:30,2023/11/8 21:00,1,125443,2023/11/8 19:50,2023/11/8 19:50,1,android_30,2.2.0,Europe/Amsterdam,a525baed197c1311d0ff,5,528579,47658,920,Broccoli bereid zonder vet/olie,173853,Groentelepel,50,3,150,3,Avondmaaltijd,,2023/11/8 19:49,,,9
13662,PV045,563172,,2023/11/8 17:30,2023/11/8 19:30,2023/11/8 19:30,2023/11/8 21:00,1,125443,2023/11/8 19:50,2023/11/8 19:50,1,android_30,2.2.0,Europe/Amsterdam,a525baed197c1311d0ff,5,528578,47133,1680,Aardappelkroketten,172153,Stuks (klein),14,8,112,3,Avondmaaltijd,,2023/11/8 19:49,,,1
13662,PV045,563172,,2023/11/8 17:30,2023/11/8 19:30,2023/11/8 19:30,2023/11/8 21:00,1,125443,2023/11/8 19:50,2023/11/8 19:50,1,android_30,2.2.0,Europe/Amsterdam,a525baed197c1311d0ff,5,528577,48524,1536,Runderbiefstuk,176589,Lapje,80,0.5,40,3,Avondmaaltijd,,2023/11/8 19:47,,,25
13662,PV045,563172,,2023/11/8 17:30,2023/11/8 19:30,2023/11/8 19:30,2023/11/8 21:00,1,125443,2023/11/8 19:50,2023/11/8 19:50,1,android_30,2.2.0,Europe/Amsterdam,a525baed197c1311d0ff,5,528576,48101_27448,747,Spa Rood,172297,Longdrinkglas,250,0.5,125,3,Avondmaaltijd,,2023/11/8 19:47,,,16
13665,PV047,563176,,2023/11/7 17:30,2023/11/7 19:30,2023/11/7 19:30,2023/11/7 21:00,1,125388,2023/11/7 20:01,2023/11/7 20:01,1,android_33,2.2.0,Europe/Amsterdam,56a0214b69893b4dc287,4,528300,47960,2473,Kruidenpasta/boemboe,174549,Gram,1,20,20,3,Avondmaaltijd,,2023/11/7 19:59,vGFMd4gcb,Tom kha kai,14
13665,PV047,563176,,2023/11/7 17:30,2023/11/7 19:30,2023/11/7 19:30,2023/11/7 21:00,1,125388,2023/11/7 20:01,2023/11/7 20:01,1,android_33,2.2.0,Europe/Amsterdam,56a0214b69893b4dc287,4,528299,47371,2290,Kokosmelk,172871,Gram,1,100,100,3,Avondmaaltijd,,2023/11/7 19:59,vGFMd4gcb,Tom kha kai,6
13665,PV047,563176,,2023/11/7 17:30,2023/11/7 19:30,2023/11/7 19:30,2023/11/7 21:00,1,125388,2023/11/7 20:01,2023/11/7 20:01,1,android_33,2.2.0,Europe/Amsterdam,56a0214b69893b4dc287,4,528298,48523,1392,Kipfilet,176588,Gram,1,50,50,3,Avondmaaltijd,,2023/11/7 19:59,vGFMd4gcb,Tom kha kai,25
13665,PV047,563176,,2023/11/7 17:30,2023/11/7 19:30,2023/11/7 19:30,2023/11/7 21:00,1,125388,2023/11/7 20:01,2023/11/7 20:01,1,android_33,2.2.0,Europe/Amsterdam,56a0214b69893b4dc287,4,528297,47584_26977,18,Oesterzwammen bereid zonder vet/olie,173593,Groentelepel,50,1,50,3,Avondmaaltijd,,2023/11/7 19:59,vGFMd4gcb,Tom kha kai,9
13623,PV037,563037,,2023/11/5 17:00,2023/11/5 19:00,2023/11/5 19:00,2023/11/5 20:30,1,125266,2023/11/5 20:27,2023/11/5 20:27,1,android_33,2.2.0,Europe/Amsterdam,3469f1c612aac90be3dc,10,527477,48098_27386,644,Koffie cafeinevrije,172283,Beker/mok,165,1,165,3,Avondmaaltijd,,2023/11/5 20:27,,,16
13623,PV037,563037,,2023/11/5 17:00,2023/11/5 19:00,2023/11/5 19:00,2023/11/5 20:30,1,125266,2023/11/5 20:27,2023/11/5 20:27,1,android_33,2.2.0,Europe/Amsterdam,3469f1c612aac90be3dc,10,527476,47978,285,Halfvolle koffiemelk,174612,Cupje,9,1,9,3,Avondmaaltijd,,2023/11/5 20:27,,,15
13623,PV037,563037,,2023/11/5 17:00,2023/11/5 19:00,2023/11/5 19:00,2023/11/5 20:30,1,125266,2023/11/5 20:27,2023/11/5 20:27,1,android_33,2.2.0,Europe/Amsterdam,3469f1c612aac90be3dc,10,527475,47556_27827,2366,Cruesli met fruit,173514,Eetlepel,10,3,30,3,Avondmaaltijd,,2023/11/5 20:27,,,8
13623,PV037,563037,,2023/11/5 17:00,2023/11/5 19:00,2023/11/5 19:00,2023/11/5 20:30,1,125266,2023/11/5 20:27,2023/11/5 20:27,1,android_33,2.2.0,Europe/Amsterdam,3469f1c612aac90be3dc,10,527474,47990,305,Magere kwark,174671,Dessertschaaltje,150,1,150,3,Avondmaaltijd,,2023/11/5 20:26,,,15
13623,PV037,563037,,2023/11/5 17:00,2023/11/5 19:00,2023/11/5 19:00,2023/11/5 20:30,1,125266,2023/11/5 20:27,2023/11/5 20:27,1,android_33,2.2.0,Europe/Amsterdam,3469f1c612aac90be3dc,10,527473,48522_27583,1391,Spekjes gebakken,176585,Gram,1,10,10,3,Avondmaaltijd,,2023/11/5 20:25,,,25
13623,PV037,563037,,2023/11/5 17:00,2023/11/5 19:00,2023/11/5 19:00,2023/11/5 20:30,1,125266,2023/11/5 20:27,2023/11/5 20:27,1,android_33,2.2.0,Europe/Amsterdam,3469f1c612aac90be3dc,10,527472,47794,2667,Sladressing met yoghurt,176241,Eetlepel,15,2,30,3,Avondmaaltijd,,2023/11/5 20:25,,,11
13623,PV037,563037,,2023/11/5 17:00,2023/11/5 19:00,2023/11/5 19:00,2023/11/5 20:30,1,125266,2023/11/5 20:27,2023/11/5 20:27,1,android_33,2.2.0,Europe/Amsterdam,3469f1c612aac90be3dc,10,527471,47619,71,Wortel rauw,173739,Schaaltje,70,1,70,3,Avondmaaltijd,,2023/11/5 20:24,,,9
13623,PV037,563037,,2023/11/5 17:00,2023/11/5 19:00,2023/11/5 19:00,2023/11/5 20:30,1,125266,2023/11/5 20:27,2023/11/5 20:27,1,android_33,2.2.0,Europe/Amsterdam,3469f1c612aac90be3dc,10,527470,47601_26981,46,Sla,173669,Schaaltje,25,1,25,3,Avondmaaltijd,,2023/11/5 20:23,,,9
13623,PV037,563037,,2023/11/5 17:00,2023/11/5 19:00,2023/11/5 19:00,2023/11/5 20:30,1,125266,2023/11/5 20:27,2023/11/5 20:27,1,android_33,2.2.0,Europe/Amsterdam,3469f1c612aac90be3dc,10,527469,48513,324,Rookworst gekookt,176486,Centimeter,8,5,40,3,Avondmaaltijd,,2023/11/5 20:23,,,25
13623,PV037,563037,,2023/11/5 17:00,2023/11/5 19:00,2023/11/5 19:00,2023/11/5 20:30,1,125266,2023/11/5 20:27,2023/11/5 20:27,1,android_33,2.2.0,Europe/Amsterdam,3469f1c612aac90be3dc,10,527468,48237_27626,1485,Hutspot zonder vlees,175426,Opscheplepel,100,2,200,3,Avondmaaltijd,,2023/11/5 20:23,,,20
13623,PV037,563036,,2023/11/4 17:00,2023/11/4 19:00,2023/11/4 19:00,2023/11/4 20:30,2,125221,2023/11/4 20:00,2023/11/4 20:00,1,android_33,2.2.0,Europe/Amsterdam,3469f1c612aac90be3dc,9,527118,47978,285,Halfvolle koffiemelk,174612,Cupje,9,1,9,3,Avondmaaltijd,,2023/11/4 19:59,,,15
13623,PV037,563036,,2023/11/4 17:00,2023/11/4 19:00,2023/11/4 19:00,2023/11/4 20:30,2,125221,2023/11/4 20:00,2023/11/4 20:00,1,android_33,2.2.0,Europe/Amsterdam,3469f1c612aac90be3dc,9,527117,48098_27386,644,Koffie cafeinevrije,172283,Beker/mok,165,1,165,3,Avondmaaltijd,,2023/11/4 19:58,,,16
13623,PV037,563036,,2023/11/4 17:00,2023/11/4 19:00,2023/11/4 19:00,2023/11/4 20:30,2,125221,2023/11/4 20:00,2023/11/4 20:00,1,android_33,2.2.0,Europe/Amsterdam,3469f1c612aac90be3dc,9,527116,47565_27920,2809,Fruitmuesli,173544,Eetlepel,10,1,10,3,Avondmaaltijd,,2023/11/4 19:57,,,8
13623,PV037,563036,,2023/11/4 17:00,2023/11/4 19:00,2023/11/4 19:00,2023/11/4 20:30,2,125221,2023/11/4 20:00,2023/11/4 20:00,1,android_33,2.2.0,Europe/Amsterdam,3469f1c612aac90be3dc,9,527115,47990,305,Magere kwark,174671,Dessertschaaltje,150,1,150,3,Avondmaaltijd,,2023/11/4 19:57,,,15
13623,PV037,563036,,2023/11/4 17:00,2023/11/4 19:00,2023/11/4 19:00,2023/11/4 20:30,2,125221,2023/11/4 20:00,2023/11/4 20:00,1,android_33,2.2.0,Europe/Amsterdam,3469f1c612aac90be3dc,9,527114,47619,71,Wortel rauw,173736,Groentelepel,30,2,60,3,Avondmaaltijd,,2023/11/4 19:57,,,9
13623,PV037,563036,,2023/11/4 17:00,2023/11/4 19:00,2023/11/4 19:00,2023/11/4 20:30,2,125221,2023/11/4 20:00,2023/11/4 20:00,1,android_33,2.2.0,Europe/Amsterdam,3469f1c612aac90be3dc,9,527113,47601_26981,46,Sla,173669,Schaaltje,25,1,25,3,Avondmaaltijd,,2023/11/4 19:56,,,9
13623,PV037,563036,,2023/11/4 17:00,2023/11/4 19:00,2023/11/4 19:00,2023/11/4 20:30,2,125221,2023/11/4 20:00,2023/11/4 20:00,1,android_33,2.2.0,Europe/Amsterdam,3469f1c612aac90be3dc,9,527112,48522_27583,1391,Spekjes gebakken,176585,Gram,1,10,10,3,Avondmaaltijd,,2023/11/4 19:54,,,25
13623,PV037,563036,,2023/11/4 17:00,2023/11/4 19:00,2023/11/4 19:00,2023/11/4 20:30,2,125221,2023/11/4 20:00,2023/11/4 20:00,1,android_33,2.2.0,Europe/Amsterdam,3469f1c612aac90be3dc,9,527111,48237_27626,1485,Hutspot zonder vlees,175426,Opscheplepel,100,1,100,3,Avondmaaltijd,,2023/11/4 19:52,,,20
13623,PV037,563036,,2023/11/4 17:00,2023/11/4 19:00,2023/11/4 19:00,2023/11/4 20:30,2,125221,2023/11/4 20:00,2023/11/4 20:00,1,android_33,2.2.0,Europe/Amsterdam,3469f1c612aac90be3dc,9,527110,48513,324,Rookworst gekookt,176486,Centimeter,8,5,40,3,Avondmaaltijd,,2023/11/4 19:51,,,25
13630,PV042,563041,,2023/11/4 17:30,2023/11/4 19:30,2023/11/4 19:30,2023/11/4 21:00,1,125218,2023/11/4 19:36,2023/11/4 19:36,1,ios_16.7.2,2.2.0,Europe/Amsterdam,b731098342318d18fb76,10,527073,47785_27846,2466,Balsamico dressing,176202,Eetlepel,15,1,15,3,Avondmaaltijd,,2023/11/4 19:36,,,11
13630,PV042,563041,,2023/11/4 17:30,2023/11/4 19:30,2023/11/4 19:30,2023/11/4 21:00,1,125218,2023/11/4 19:36,2023/11/4 19:36,1,ios_16.7.2,2.2.0,Europe/Amsterdam,b731098342318d18fb76,10,527072,47714,2742,Paprika rauw,174027,Stuks,80,0.5,40,3,Avondmaaltijd,,2023/11/4 19:35,,,9
13630,PV042,563041,,2023/11/4 17:30,2023/11/4 19:30,2023/11/4 19:30,2023/11/4 21:00,1,125218,2023/11/4 19:36,2023/11/4 19:36,1,ios_16.7.2,2.2.0,Europe/Amsterdam,b731098342318d18fb76,10,527071,47300,137,Olijven groen,172891,Stuks,4,10,40,3,Avondmaaltijd,,2023/11/4 19:35,,,6
13630,PV042,563041,,2023/11/4 17:30,2023/11/4 19:30,2023/11/4 19:30,2023/11/4 21:00,1,125218,2023/11/4 19:36,2023/11/4 19:36,1,ios_16.7.2,2.2.0,Europe/Amsterdam,b731098342318d18fb76,10,527070,48415,601,Olijfolie,176037,Eetlepel,10,2,20,3,Avondmaaltijd,,2023/11/4 19:34,,,23
13630,PV042,563041,,2023/11/4 17:30,2023/11/4 19:30,2023/11/4 19:30,2023/11/4 21:00,1,125218,2023/11/4 19:36,2023/11/4 19:36,1,ios_16.7.2,2.2.0,Europe/Amsterdam,b731098342318d18fb76,10,527069,47713,2739,Komkommer met schil,174022,Stuks (snack/mini),36,2,72,3,Avondmaaltijd,,2023/11/4 19:34,,,9
13630,PV042,563041,,2023/11/4 17:30,2023/11/4 19:30,2023/11/4 19:30,2023/11/4 21:00,1,125218,2023/11/4 19:36,2023/11/4 19:36,1,ios_16.7.2,2.2.0,Europe/Amsterdam,b731098342318d18fb76,10,527068,47707_27877,2731,Cherrytomaat,174007,Stuks,10,4,40,3,Avondmaaltijd,,2023/11/4 19:33,,,9
13630,PV042,563041,,2023/11/4 17:30,2023/11/4 19:30,2023/11/4 19:30,2023/11/4 21:00,1,125218,2023/11/4 19:36,2023/11/4 19:36,1,ios_16.7.2,2.2.0,Europe/Amsterdam,b731098342318d18fb76,10,527067,47629,132,Augurk zoetzuur,173769,Stuks,22,1,22,3,Avondmaaltijd,,2023/11/4 19:33,,,9
13630,PV042,563041,,2023/11/4 17:30,2023/11/4 19:30,2023/11/4 19:30,2023/11/4 21:00,1,125218,2023/11/4 19:36,2023/11/4 19:36,1,ios_16.7.2,2.2.0,Europe/Amsterdam,b731098342318d18fb76,10,527066,48443_27177,350,Maatjesharing,176307,Stuks,75,2,150,3,Avondmaaltijd,,2023/11/4 19:32,,,24
13630,PV042,563041,,2023/11/4 17:30,2023/11/4 19:30,2023/11/4 19:30,2023/11/4 21:00,1,125218,2023/11/4 19:36,2023/11/4 19:36,1,ios_16.7.2,2.2.0,Europe/Amsterdam,b731098342318d18fb76,10,527065,47614,65,Veldsla,173718,Gram,1,70,70,3,Avondmaaltijd,,2023/11/4 19:32,,,9
13630,PV042,563041,,2023/11/4 17:30,2023/11/4 19:30,2023/11/4 19:30,2023/11/4 21:00,1,125218,2023/11/4 19:36,2023/11/4 19:36,1,ios_16.7.2,2.2.0,Europe/Amsterdam,b731098342318d18fb76,10,527064,48099,645,Thee,172286,Theeglas,150,2,300,3,Avondmaaltijd,,2023/11/4 19:31,,,16
13623,PV037,563035,,2023/11/3 17:00,2023/11/3 19:00,2023/11/3 19:00,2023/11/3 20:30,1,125179,2023/11/3 20:31,2023/11/3 20:31,,android_33,2.2.0,Europe/Amsterdam,695d6ea247cba8dc3be0,4,526782,47772,1524,Tomatensaus kant-en-klaar,176065,Jus/sauslepel,25,1,25,3,Avondmaaltijd,,2023/11/3 20:31,,,11
13623,PV037,563035,,2023/11/3 17:00,2023/11/3 19:00,2023/11/3 19:00,2023/11/3 20:30,1,125179,2023/11/3 20:31,2023/11/3 20:31,,android_33,2.2.0,Europe/Amsterdam,695d6ea247cba8dc3be0,4,526781,47130,1457,Aardappelen gebakken,172144,Opscheplepel,50,1,50,3,Avondmaaltijd,,2023/11/3 20:31,,,1
13623,PV037,563035,,2023/11/3 17:00,2023/11/3 19:00,2023/11/3 19:00,2023/11/3 20:30,1,125179,2023/11/3 20:31,2023/11/3 20:31,,android_33,2.2.0,Europe/Amsterdam,695d6ea247cba8dc3be0,4,526780,47715,2743,Paprika bereid zonder vet/olie,174030,Stuks,66,0.5,33,3,Avondmaaltijd,,2023/11/3 20:30,,,9
13623,PV037,563035,,2023/11/3 17:00,2023/11/3 19:00,2023/11/3 19:00,2023/11/3 20:30,1,125179,2023/11/3 20:31,2023/11/3 20:31,,android_33,2.2.0,Europe/Amsterdam,695d6ea247cba8dc3be0,4,526779,47662,953,Doperwten diepvries bereid zonder vet/olie,173868,Groentelepel,55,3,165,3,Avondmaaltijd,,2023/11/3 20:29,,,9
13629,PV039,563038,,2023/11/3 17:30,2023/11/3 19:30,2023/11/3 19:30,2023/11/3 21:00,1,125178,2023/11/3 20:17,2023/11/3 20:17,1,ios_17.0.3,2.2.0,Europe/Amsterdam,1981e6a6b0812d2d55e3,4,526778,47163,423,Droge witte wijn,172262,Wijnglas (groot),150,1,150,3,Avondmaaltijd,,2023/11/3 20:17,,,2
13629,PV039,563038,,2023/11/3 17:30,2023/11/3 19:30,2023/11/3 19:30,2023/11/3 21:00,1,125178,2023/11/3 20:17,2023/11/3 20:17,1,ios_17.0.3,2.2.0,Europe/Amsterdam,1981e6a6b0812d2d55e3,4,526777,47388,5320,Stoofperen,177313,Schaaltje,125,1,125,3,Avondmaaltijd,,2023/11/3 20:16,,,6
13629,PV039,563038,,2023/11/3 17:30,2023/11/3 19:30,2023/11/3 19:30,2023/11/3 21:00,1,125178,2023/11/3 20:17,2023/11/3 20:17,1,ios_17.0.3,2.2.0,Europe/Amsterdam,1981e6a6b0812d2d55e3,4,526776,48524_27680,1536,Ossenhaas,176589,Lapje,80,2,160,3,Avondmaaltijd,,2023/11/3 20:16,,,25
13629,PV039,563038,,2023/11/3 17:30,2023/11/3 19:30,2023/11/3 19:30,2023/11/3 21:00,1,125178,2023/11/3 20:17,2023/11/3 20:17,1,ios_17.0.3,2.2.0,Europe/Amsterdam,1981e6a6b0812d2d55e3,4,526775,47140,2324,Aardappelpuree bereid met melk,172169,Opscheplepel,50,4,200,3,Avondmaaltijd,,2023/11/3 20:16,,,1
13624,PV036,563034,,2023/11/3 17:30,2023/11/3 19:30,2023/11/3 19:30,2023/11/3 21:00,1,125177,2023/11/3 20:09,2023/11/3 20:09,1,android_33,2.2.0,Europe/Amsterdam,cc58819781c886d6ea91,2,526774,48225,469,Babi pangang zonder rijst,175383,Opscheplepel,60,4,240,3,Avondmaaltijd,,2023/11/3 20:09,,,20
13624,PV036,563034,,2023/11/3 17:30,2023/11/3 19:30,2023/11/3 19:30,2023/11/3 21:00,1,125177,2023/11/3 20:09,2023/11/3 20:09,1,android_33,2.2.0,Europe/Amsterdam,cc58819781c886d6ea91,2,526773,47534_27405,658,Basmatirijst gekookt,173458,Opscheplepel,60,4,240,3,Avondmaaltijd,,2023/11/3 20:08,,,8
13630,PV042,563040,,2023/11/3 17:30,2023/11/3 19:30,2023/11/3 19:30,2023/11/3 21:00,1,125173,2023/11/3 19:59,2023/11/3 19:59,1,ios_16.7.2,2.2.0,Europe/Amsterdam,b28f3a167feb70fe73d7,10,526768,48113,1885,Water,172355,Longdrinkglas,250,1,250,3,Avondmaaltijd,,2023/11/3 19:59,,,16
13630,PV042,563040,,2023/11/3 17:30,2023/11/3 19:30,2023/11/3 19:30,2023/11/3 21:00,1,125173,2023/11/3 19:59,2023/11/3 19:59,1,ios_16.7.2,2.2.0,Europe/Amsterdam,b28f3a167feb70fe73d7,10,526767,47785_27846,2466,Balsamico dressing,176202,Eetlepel,15,1,15,3,Avondmaaltijd,,2023/11/3 19:57,,,11
13630,PV042,563040,,2023/11/3 17:30,2023/11/3 19:30,2023/11/3 19:30,2023/11/3 21:00,1,125173,2023/11/3 19:59,2023/11/3 19:59,1,ios_16.7.2,2.2.0,Europe/Amsterdam,b28f3a167feb70fe73d7,10,526766,47757,451,Mayonaise,176013,Eetlepel,20,1,20,3,Avondmaaltijd,,2023/11/3 19:57,,,11
13630,PV042,563040,,2023/11/3 17:30,2023/11/3 19:30,2023/11/3 19:30,2023/11/3 21:00,1,125173,2023/11/3 19:59,2023/11/3 19:59,1,ios_16.7.2,2.2.0,Europe/Amsterdam,b28f3a167feb70fe73d7,10,526765,48415,601,Olijfolie,176037,Eetlepel,10,2,20,3,Avondmaaltijd,,2023/11/3 19:56,,,23
13630,PV042,563040,,2023/11/3 17:30,2023/11/3 19:30,2023/11/3 19:30,2023/11/3 21:00,1,125173,2023/11/3 19:59,2023/11/3 19:59,1,ios_16.7.2,2.2.0,Europe/Amsterdam,b28f3a167feb70fe73d7,10,526764,47707_27877,2731,Cherrytomaat,174007,Stuks,10,4,40,3,Avondmaaltijd,,2023/11/3 19:56,,,9
13630,PV042,563040,,2023/11/3 17:30,2023/11/3 19:30,2023/11/3 19:30,2023/11/3 21:00,1,125173,2023/11/3 19:59,2023/11/3 19:59,1,ios_16.7.2,2.2.0,Europe/Amsterdam,b28f3a167feb70fe73d7,10,526763,47614,65,Veldsla,173718,Gram,1,50,50,3,Avondmaaltijd,,2023/11/3 19:56,,,9
13630,PV042,563040,,2023/11/3 17:30,2023/11/3 19:30,2023/11/3 19:30,2023/11/3 21:00,1,125173,2023/11/3 19:59,2023/11/3 19:59,1,ios_16.7.2,2.2.0,Europe/Amsterdam,b28f3a167feb70fe73d7,10,526762,47660,951,Sperziebonen bereid zonder vet/olie,173862,Groentelepel,40,4,160,3,Avondmaaltijd,,2023/11/3 19:55,,,9
13630,PV042,563040,,2023/11/3 17:30,2023/11/3 19:30,2023/11/3 19:30,2023/11/3 21:00,1,125173,2023/11/3 19:59,2023/11/3 19:59,1,ios_16.7.2,2.2.0,Europe/Amsterdam,b28f3a167feb70fe73d7,10,526761,48537,1550,Rundertartaar,176617,Gram,1,200,200,3,Avondmaaltijd,,2023/11/3 19:55,,,25
13630,PV042,563040,,2023/11/3 17:30,2023/11/3 19:30,2023/11/3 19:30,2023/11/3 21:00,1,125173,2023/11/3 19:59,2023/11/3 19:59,1,ios_16.7.2,2.2.0,Europe/Amsterdam,b28f3a167feb70fe73d7,10,526760,47967,10001,Zout,174562,Theelepel,1,0.3,0.3,3,Avondmaaltijd,,2023/11/3 19:55,,,14
13630,PV042,563040,,2023/11/3 17:30,2023/11/3 19:30,2023/11/3 19:30,2023/11/3 21:00,1,125173,2023/11/3 19:59,2023/11/3 19:59,1,ios_16.7.2,2.2.0,Europe/Amsterdam,b28f3a167feb70fe73d7,10,526759,47926,823,Peper,174473,Theelepel,1,0.3,0.3,3,Avondmaaltijd,,2023/11/3 19:54,,,14
13627,PV040,556602,,2023/11/1 18:30,2023/11/1 20:30,2023/11/1 20:30,2023/11/1 22:00,1,125107,2023/11/1 20:55,2023/11/1 20:55,1,ios_17.0.3,2.2.0,Europe/Amsterdam,8f9e0c751bb8d2a9ddfe,2,526186,48113,1885,Water,172355,Longdrinkglas,250,1,250,3,Avondmaaltijd,,2023/11/1 20:55,,,16
13627,PV040,556602,,2023/11/1 18:30,2023/11/1 20:30,2023/11/1 20:30,2023/11/1 22:00,1,125107,2023/11/1 20:55,2023/11/1 20:55,1,ios_17.0.3,2.2.0,Europe/Amsterdam,8f9e0c751bb8d2a9ddfe,2,526185,48254,2945,Pizza salami,175494,Stuks,400,1,400,3,Avondmaaltijd,,2023/11/1 20:55,,,20
13632,PV041,562921,,2023/11/1 18:30,2023/11/1 20:30,2023/11/1 20:30,2023/11/1 22:00,1,125105,2023/11/1 20:32,2023/11/1 20:32,1,android_34,2.2.0,Europe/Amsterdam,a29ac8d477f179746ca3,4,526166,48570,1647,Varkensribkarbonade,176698,Stuks (zonder bot),65,2,130,3,Avondmaaltijd,,2023/11/1 20:32,,,25
13632,PV041,562921,,2023/11/1 18:30,2023/11/1 20:30,2023/11/1 20:30,2023/11/1 22:00,1,125105,2023/11/1 20:32,2023/11/1 20:32,1,android_34,2.2.0,Europe/Amsterdam,a29ac8d477f179746ca3,4,526165,48421,2066,Bak- en braadvet vloeibaar,176146,Eetlepel,10,2,20,3,Avondmaaltijd,,2023/11/1 20:32,,,23
13632,PV041,562921,,2023/11/1 18:30,2023/11/1 20:30,2023/11/1 20:30,2023/11/1 22:00,1,125105,2023/11/1 20:32,2023/11/1 20:32,1,android_34,2.2.0,Europe/Amsterdam,a29ac8d477f179746ca3,4,526164,47668,961,Snijbonen bereid zonder vet olie,173884,Groentelepel,55,3,165,3,Avondmaaltijd,,2023/11/1 20:32,,,9
13632,PV041,562921,,2023/11/1 18:30,2023/11/1 20:30,2023/11/1 20:30,2023/11/1 22:00,1,125105,2023/11/1 20:32,2023/11/1 20:32,1,android_34,2.2.0,Europe/Amsterdam,a29ac8d477f179746ca3,4,526163,47130,1457,Aardappelen gebakken,172144,Opscheplepel,50,3,150,3,Avondmaaltijd,,2023/11/1 20:31,,,1
13624,PV036,556582,,2023/11/1 17:30,2023/11/1 19:30,2023/11/1 19:30,2023/11/1 21:00,1,125103,2023/11/1 19:57,2023/11/1 19:57,1,android_33,2.2.0,Europe/Amsterdam,cc58819781c886d6ea91,3,526161,47969,272,Volle chocolademelk,174570,Beker/mok (groot),250,1,250,3,Avondmaaltijd,,2023/11/1 19:57,,,15
13624,PV036,556582,,2023/11/1 17:30,2023/11/1 19:30,2023/11/1 19:30,2023/11/1 21:00,1,125103,2023/11/1 19:57,2023/11/1 19:57,1,android_33,2.2.0,Europe/Amsterdam,cc58819781c886d6ea91,3,526160,47772_27673,1524,Pastasaus,176065,Jus/sauslepel,25,2,50,3,Avondmaaltijd,,2023/11/1 19:56,,,11
13624,PV036,556582,,2023/11/1 17:30,2023/11/1 19:30,2023/11/1 19:30,2023/11/1 21:00,1,125103,2023/11/1 19:57,2023/11/1 19:57,1,android_33,2.2.0,Europe/Amsterdam,cc58819781c886d6ea91,3,526159,47554,2347,Tortellini gekookt,175481,Opscheplepel,60,3,180,3,Avondmaaltijd,,2023/11/1 19:56,,,8
13625,PV035,562919,,2023/11/1 17:45,2023/11/1 19:45,2023/11/1 19:45,2023/11/1 21:15,1,125102,2023/11/1 19:56,2023/11/1 19:56,1,android_28,2.2.0,Europe/Amsterdam,49444fef89de41121e31,17,526158,48021,1916,Slagroom geklopt met suiker,174793,Toef,10,1,10,3,Avondmaaltijd,,2023/11/1 19:56,,,15
13625,PV035,562919,,2023/11/1 17:45,2023/11/1 19:45,2023/11/1 19:45,2023/11/1 21:15,1,125102,2023/11/1 19:56,2023/11/1 19:56,1,android_28,2.2.0,Europe/Amsterdam,49444fef89de41121e31,17,526157,47971,276,Volle chocoladevla,174587,Gram,1,100,100,3,Avondmaaltijd,,2023/11/1 19:56,,,15
13625,PV035,562919,,2023/11/1 17:45,2023/11/1 19:45,2023/11/1 19:45,2023/11/1 21:15,1,125102,2023/11/1 19:56,2023/11/1 19:56,1,android_28,2.2.0,Europe/Amsterdam,49444fef89de41121e31,17,526156,47654,830,Knoflook,174493,Gram,1,1,1,3,Avondmaaltijd,,2023/11/1 19:55,,,9
13625,PV035,562919,,2023/11/1 17:45,2023/11/1 19:45,2023/11/1 19:45,2023/11/1 21:15,1,125102,2023/11/1 19:56,2023/11/1 19:56,1,android_28,2.2.0,Europe/Amsterdam,49444fef89de41121e31,17,526155,47926,823,Peper,174473,Theelepel,1,0.1,0.1,3,Avondmaaltijd,,2023/11/1 19:54,,,14
13625,PV035,562919,,2023/11/1 17:45,2023/11/1 19:45,2023/11/1 19:45,2023/11/1 21:15,1,125102,2023/11/1 19:56,2023/11/1 19:56,1,android_28,2.2.0,Europe/Amsterdam,49444fef89de41121e31,17,526154,47967,10001,Zout,174562,Theelepel,1,0.1,0.1,3,Avondmaaltijd,,2023/11/1 19:54,,,14
13625,PV035,562919,,2023/11/1 17:45,2023/11/1 19:45,2023/11/1 19:45,2023/11/1 21:15,1,125102,2023/11/1 19:56,2023/11/1 19:56,1,android_28,2.2.0,Europe/Amsterdam,49444fef89de41121e31,17,526153,48565_27738,1633,Kippenpoot/kippenbout met vel,176680,Poot/bout,160,1,160,3,Avondmaaltijd,,2023/11/1 19:53,,,25
13625,PV035,562919,,2023/11/1 17:45,2023/11/1 19:45,2023/11/1 19:45,2023/11/1 21:15,1,125102,2023/11/1 19:56,2023/11/1 19:56,1,android_28,2.2.0,Europe/Amsterdam,49444fef89de41121e31,17,526152,47952,1231,Rozemarijn gedroogd,174529,Theelepel,1,0.5,0.5,3,Avondmaaltijd,,2023/11/1 19:52,,,14
